player_id,player_name,lg,mvp_count,mvp_seasons,roy_season,dpoy_count,dpoy_seasons,mip_count,mip_seasons,smoy_count,smoy_seasons,fmvp_count,fmvp_seasons
1626146,Cliff Alexander,0,0,0,0,0,0,0,0,0,0,0,0
724,Cory Alexander,0,0,0,0,0,0,0,0,0,0,0,0
2042,Courtney Alexander,0,0,0,0,0,0,0,0,0,0,0,0
76022,Gary Alexander,0,0,0,0,0,0,0,0,0,0,0,0
201570,Joe Alexander,0,0,0,0,0,0,0,0,0,0,0,0
1629734,Kyle Alexander,0,0,0,0,0,0,0,0,0,0,0,0
1630234,Ty-Shon Alexander,0,0,0,0,0,0,0,0,0,0,0,0
2349,Victor Alexander,0,0,0,0,0,0,0,0,0,0,0,0
1629638,Nickeil Alexander-Walker,0,0,0,0,0,0,0,0,0,0,0,0
76024,Steve Alford,0,0,0,0,0,0,0,0,0,0,0,0
1628959,Rawle Alkins,0,0,0,0,0,0,0,0,0,0,0,0
1628960,Grayson Allen,0,0,0,0,0,0,0,0,0,0,0,0
1628386,Jarrett Allen,0,0,0,0,0,0,0,0,0,0,0,0
706,Jerome Allen,0,0,0,0,0,0,0,0,0,0,0,0
1628443,Kadeem Allen,0,0,0,0,0,0,0,0,0,0,0,0
202730,Lavoy Allen,0,0,0,0,0,0,0,0,0,0,0,0
2124,Malik Allen,0,0,0,0,0,0,0,0,0,0,0,0
76025,Randy Allen,0,0,0,0,0,0,0,0,0,0,0,0
951,Ray Allen,0,0,0,0,0,0,0,0,0,0,0,0
2754,Tony Allen,0,0,0,0,0,0,0,0,0,0,0,0
200984,Lance Allred,0,0,0,0,0,0,0,0,0,0,0,0
76030,Darrell Allums,0,0,0,0,0,0,0,0,0,0,0,0
201165,Morris Almond,0,0,0,0,0,0,0,0,0,0,0,0
308,Derrick Alston,0,0,0,0,0,0,0,0,0,0,0,0
1747,Rafer Alston,0,0,0,0,0,0,0,0,0,0,0,0
1824,Peter Aluma,0,0,0,0,0,0,0,0,0,0,0,0
1630631,Jose Alvarado,0,0,0,0,0,0,0,0,0,0,0,0
680,John Amaechi,0,0,0,0,0,0,0,0,0,0,0,0
732,Ashraf Amaya,0,0,0,0,0,0,0,0,0,0,0,0
202329,Al-Farouq Aminu,0,0,0,0,0,0,0,0,0,0,0,0
200811,Lou Amundson,0,0,0,0,0,0,0,0,0,0,0,0
2365,Chris Andersen,0,0,0,0,0,0,0,0,0,0,0,0
